Lot Area,Bedroom AbvGr,Year Built,1st Flr SF,2nd Flr SF,Full Bath,Bsmt Full Bath,Garage Cars,Garage Area,TotalSF,SalePrice
9098,2,1920,605,0,1,1,0,719,2352,86000
3869,2,1984,1038,0,2,0,1,746,2943,130000
9280,4,1951,1342,0,1,1,1,576,4232,125000
11100,4,1951,1080,400,1,1,1,833,3231,136500
7550,4,1920,986,376,2,0,1,575,2789,96000
9060,3,1957,1340,0,1,0,1,499,2737,120000
23920,4,1984,1105,717,2,0,2,792,3960,228500
10357,3,1990,1442,0,2,1,2,1052,4294,179900
13474,4,1990,1122,1121,2,1,3,870,3294,225000
10380,4,1986,1553,1177,2,1,2,894,4280,301000
13125,4,1991,912,1215,2,1,3,840,2988,238000
11287,3,1989,1175,807,2,0,2,440,2632,228500
9317,3,1994,1029,929,2,1,2,870,3294,220000
9965,4,2007,1282,1414,2,1,3,868,4056,383970
9965,4,2006,1466,1362,3,1,3,508,2548,424870
9178,3,2007,1651,0,2,0,3,440,2184,250000
10481,3,2006,2140,0,2,0,3,826,2480,360000
10652,3,2006,1494,0,2,0,3,628,2416,279500
11175,3,2007,1316,0,2,0,2,796,3092,200141
10235,3,2007,1651,0,2,0,3,674,2989,246500
9588,3,2007,1482,1092,2,0,3,524,2540,276000
8814,3,2005,1274,0,2,1,2,578,2674,203000
11103,3,2006,728,728,2,0,2,440,2628,155835
8556,2,2006,1240,0,2,0,3,454,3219,194000
6762,2,2007,1208,0,2,1,2,619,2802,195400
11750,3,2005,1546,0,2,0,3,389,3588,217000
8760,3,2006,1500,0,2,0,2,501,3533,212999
7242,2,2005,1270,0,2,0,2,444,2919,175900
9316,3,2005,879,916,2,0,2,529,2709,191000
9317,3,2006,1314,0,2,0,2,747,2044,176432
14364,3,1988,1180,882,2,1,2,299,1980,277000
8883,3,1988,946,927,2,1,2,521,2400,207000
159000,4,1958,1444,700,2,0,2,497,1943,277000
53107,3,1992,1079,874,2,1,2,546,2590,240000
12205,5,1966,976,1111,2,0,2,384,1980,187500
20064,0,1976,1743,0,0,2,2,242,2194,279000
14217,3,1994,1022,0,1,0,2,0,1980,139500
8775,3,1994,990,0,1,0,1,684,2610,126000
11249,3,1995,1200,0,2,1,2,597,2861,177500
10021,3,1997,646,662,2,1,2,534,2606,175000
9531,3,1998,882,914,2,1,2,517,2535,211000
8428,3,1994,990,0,1,1,1,486,2827,146000
16561,3,1996,1097,0,1,1,1,558,2932,147900
8070,3,1994,990,0,1,1,0,500,2508,123600
9337,3,1997,905,881,2,1,2,440,1758,204750
10820,3,1999,988,885,2,0,2,370,2040,235500
12352,3,1998,853,900,2,1,2,576,2004,217000
9543,3,2001,845,845,2,0,2,748,2080,190550
8826,3,2000,985,857,2,1,2,308,1783,217500
10665,3,2003,1479,0,2,1,2,440,1743,226000
11317,3,2003,840,828,2,0,2,461,1764,180000
11800,3,1974,894,0,1,0,2,440,1938,131000
8660,3,1976,1025,0,2,0,2,576,1728,153500
9720,3,1977,1009,0,2,0,2,728,1260,160000
8982,3,1977,1040,0,1,0,2,888,4000,134900
16300,3,1977,907,0,1,1,1,647,3453,130000
9675,3,1975,879,0,1,0,2,583,3346,120000
7700,3,1972,882,0,1,1,2,527,2918,112500
10356,3,1975,969,0,1,0,2,610,2911,122000
7200,3,1972,864,0,1,1,2,542,2589,127000
7200,3,1972,875,0,1,0,2,683,3480,117000
10386,3,2004,2000,0,2,1,3,484,3148,305900
9375,3,2002,1284,885,2,0,2,560,3970,228500
11354,3,2000,1673,0,2,1,2,608,2852,270000
8749,3,2002,1459,0,2,0,2,702,3294,192000
8749,3,2003,992,940,2,1,2,556,3310,213000
8158,3,2002,860,869,2,0,2,420,1696,200000
16226,4,1998,1210,1242,2,0,2,482,2682,267000
11927,3,1994,1592,0,2,0,2,434,2775,228000
12728,4,2001,1531,908,2,1,2,531,2674,275000
15295,3,1996,1212,780,2,1,2,552,2214,211000
11248,3,2002,1668,0,2,1,3,639,2736,285000
10000,3,1995,1220,870,2,1,2,626,2844,240000
4435,1,2003,848,0,1,1,2,578,2359,131500
17227,1,1999,1341,0,1,1,2,437,2660,246900
8200,4,2003,847,1081,2,0,2,484,2229,219500
8450,3,2003,1337,0,2,1,2,400,2304,185000
8145,3,2007,738,738,2,0,2,461,2428,179400
9245,3,2006,939,858,2,0,2,384,1872,213500
8500,3,2004,1422,0,2,0,2,520,2176,179600
8769,2,2005,1190,0,2,1,2,432,1920,173500
8334,3,2006,1330,0,2,0,2,576,2252,167840
8333,3,2006,738,753,2,0,2,622,2358,168675
9045,3,2005,768,768,2,0,2,0,1632,167000
9170,2,1965,1214,0,1,1,2,528,2004,140000
9825,2,1967,936,0,1,1,1,504,2256,118500
8308,2,1963,1088,0,1,0,2,579,2233,110000
10921,3,1965,960,0,1,1,1,430,2250,94750
16287,3,1925,901,450,1,1,2,450,2180,122000
8240,2,1960,1179,0,1,0,2,489,2142,110000
11841,3,1990,816,0,1,1,0,1154,10190,118500
6285,3,1976,1044,0,1,1,2,884,7814,133500
7917,3,1976,1113,0,1,1,1,525,1619,148000
9555,5,1979,1100,1133,2,0,2,392,1920,141000
8536,2,2006,1125,0,1,0,2,0,1152,155000
7024,2,2005,1090,0,1,1,2,248,1812,157000
7023,3,2005,734,674,2,1,2,0,2390,171500
39290,2,2008,5095,0,2,1,3,0,1318,183850
40094,3,2007,3138,1538,3,1,3,216,1525,184750
3675,2,2005,1072,0,1,1,2,400,1788,140000
6400,2,1959,960,0,1,1,1,384,1906,131750
6882,2,1955,1152,0,2,0,0,355,1536,61500
10215,3,1954,948,0,1,0,1,528,1728,111000
8741,4,1946,1195,0,2,0,0,280,1896,98500
4270,3,1931,774,0,1,0,0,0,4320,79000
10042,2,1920,740,125,1,1,1,0,3888,108500
9450,3,1954,894,0,1,0,2,180,2104,110000
11767,2,1910,796,550,1,0,1,200,1557,112000
8172,2,1955,768,0,1,0,1,352,2712,125000
8172,3,1955,864,0,1,1,2,240,1949,79275
8190,3,1954,948,0,1,1,1,240,2499,119000
10896,8,1914,1440,1440,2,0,0,216,1629,200000
10890,6,1923,1296,1296,2,2,0,228,2021,150000
10592,3,1923,900,602,1,0,1,216,2338,165000
10594,2,1926,789,0,1,0,1,225,2147,96500
7223,3,1926,1422,0,1,0,1,240,2564,136500
6821,2,1921,759,539,2,0,1,352,1134,146500
7200,3,1937,981,787,1,1,1,552,1911,175000
4000,2,1930,567,531,1,1,1,240,1874,148500
6720,3,1921,851,585,1,0,1,492,2937,141500
7642,3,1918,912,514,1,0,1,871,3003,189950
7155,3,1926,686,775,1,0,1,264,2569,135000
7128,4,1941,918,728,2,0,1,400,1226,164000
4280,2,1913,694,0,1,0,1,864,3994,90350
5362,3,1910,661,589,2,0,2,380,4159,139000
6305,2,1938,954,0,1,0,1,231,2685,119750
7136,4,1946,979,979,2,0,2,432,2845,145000
6270,4,1949,1001,1001,2,0,3,528,2083,145000
7230,4,1927,867,851,2,0,2,440,3580,238000
13108,2,1951,1226,0,1,0,2,180,3348,153500
22420,4,1918,1370,1254,2,1,3,416,3316,239000
12168,4,1934,1940,1254,2,0,2,240,2540,359100
7810,4,1930,1230,525,2,0,1,450,4068,188000
11275,3,1932,1096,895,1,0,2,580,3120,220000
6221,3,1941,760,595,2,0,2,552,2976,140000
10570,3,1932,1549,1178,2,0,2,462,1561,315000
7259,3,1945,1436,884,2,1,1,628,3360,259500
14442,3,1957,1839,0,2,1,2,509,2024,257500
13125,3,1940,960,780,1,0,1,625,3392,219500
21000,3,1953,2259,0,2,1,2,484,4550,217000
25485,3,1960,1560,0,1,0,2,691,3005,201000
21579,3,1968,1488,0,2,0,2,0,2310,215000
1782,2,1980,529,516,1,0,2,720,1935,123900
17871,4,1995,1680,0,2,0,2,360,1523,170000
3907,1,1988,1020,0,1,1,2,0,2537,200000
20693,3,1971,1696,0,2,0,2,264,1855,198000
32668,4,1957,2515,0,3,1,2,?,2687,200624
18044,2,1986,2726,0,2,0,2,100,1632,315000
8500,3,1919,997,520,2,0,0,308,2024,115000
7000,3,1940,720,495,1,0,2,338,2038,141000
5000,2,1941,803,0,1,0,2,282,2468,87000
7288,3,1925,936,665,2,0,0,256,640,129850
6060,3,1939,772,351,1,0,1,0,2948,100000
9060,3,1923,942,886,2,0,,720,2146,150909
3672,2,1922,816,0,1,0,1,216,1838,75200
8263,2,1920,1012,0,1,0,1,495,3198,118400
8967,2,1920,1077,0,1,0,1,538,3198,67000
13710,4,1950,910,648,1,0,1,486,2300,152000
11067,1,1939,640,0,1,0,1,470,1800,68104
8250,4,1895,1034,957,2,0,0,484,2164,119600
6565,3,1957,1073,0,1,1,2,650,2833,140000
6060,2,1930,1001,0,1,0,1,576,2818,124900
5568,2,2006,1625,0,2,1,2,506,2932,375000
4750,2,2006,1625,0,2,1,2,360,1770,235000
12150,2,1979,1299,0,2,1,2,528,1996,183500
7540,2,1978,912,0,1,1,2,512,3002,156000
9187,3,1983,1080,0,1,0,2,286,3004,134000
10000,3,2002,1392,0,2,0,3,308,2678,215000
12864,1,2002,1409,0,1,1,2,461,2864,245000
9928,3,1991,1478,0,2,1,2,433,3378,210000
8750,3,1975,918,0,1,0,1,502,3110,148000
8410,2,1974,1026,0,1,1,2,472,2960,143000
4054,2,1987,1501,0,2,1,2,722,3142,244000
9763,1,1998,1502,0,1,1,1,870,3284,330000
16905,2,1959,1328,0,1,0,1,528,2505,170000
19958,4,1958,2279,0,2,0,2,400,2873,257000
8368,3,2006,1689,0,2,0,2,422,2628,231713
8298,2,2006,1564,0,2,0,2,471,2579,267300
9037,2,2006,1484,0,2,0,2,438,2014,265900
10991,3,2007,1571,0,2,0,3,692,3844,239000
10656,3,2006,1646,0,2,0,3,571,2982,248900
10331,3,1985,1240,0,2,0,2,808,3245,174000
13758,3,1990,1187,530,2,0,2,452,3608,187500
9303,3,1996,888,868,2,1,2,995,3144,204000
6718,2,2001,1312,0,2,0,2,712,3508,180500
9590,3,2003,1146,0,2,1,2,932,3648,187500
11305,2,2002,1922,0,2,1,3,642,3576,282000
7777,3,1996,1491,0,2,0,2,0,2240,178000
14536,3,2002,1629,0,2,1,3,1041,2034,270000
11800,5,2003,1146,1340,3,1,2,460,1856,279900
35133,3,1963,1572,0,1,1,3,648,2104,186700
15306,3,2006,1776,0,2,1,3,576,3264,283463
12633,3,2006,1824,0,2,0,3,1356,2871,392000
12665,4,2005,1133,1349,2,0,3,572,2100,281213
8402,3,2007,1120,0,1,0,0,528,2284,147000
43500,2,1953,2034,0,1,0,4,253,1638,130000
6710,0,1996,936,0,0,2,2,297,1522,140000
25286,3,1963,1040,0,1,1,2,0,1638,132250
25000,4,1967,1632,0,2,0,2,286,1638,143000
32463,3,1961,1622,0,1,1,4,0,1260,168000
4224,3,1976,1060,0,1,1,2,286,1638,129900
4224,3,1976,1142,0,1,1,2,539,2091,134000
1504,3,1972,546,546,1,0,1,678,1931,85500
1533,2,1970,530,462,1,1,1,528,2600,106500
1495,3,1970,546,546,1,0,0,672,2836,93900
2001,3,1970,546,546,1,0,1,531,2148,75000
1936,1,1970,630,0,1,1,0,0,1592,84500
1890,3,1976,546,546,1,0,1,624,1536,75190
11333,3,1976,1062,0,1,1,2,444,3004,146800
9129,1,1977,1008,0,1,1,2,360,1690,153500
15957,3,1977,1356,0,2,2,2,502,2268,188000
33983,3,1977,1676,0,1,1,2,264,1632,196000
8286,3,1977,716,716,1,1,2,264,1632,157000
6723,2,1971,796,0,1,0,0,0,1948,138000
7244,2,1970,768,0,1,1,2,288,1751,129500
27697,3,1961,1608,0,1,0,1,452,2471,80000
7599,2,1982,845,0,1,1,2,313,2032,129500
11000,3,1976,1178,0,1,1,2,963,3414,135000
8314,2,1982,816,0,1,0,1,550,3095,124500
11625,2,1983,816,0,1,1,1,506,3702,139000
10712,3,1991,974,0,1,0,0,400,2338,93500
10447,3,1984,887,0,1,0,1,642,3200,124500
11027,2,1954,1293,0,2,1,2,423,2452,149900
10533,2,1956,1024,0,1,1,1,409,2189,157500
11765,3,1957,1797,0,1,0,3,443,2597,169000
39384,1,1957,1390,0,1,1,2,413,2313,252000
11727,3,1969,1851,0,2,0,2,576,3854,192100
8238,3,1997,813,712,2,1,2,690,3340,183500
13006,4,1997,993,1243,2,0,2,527,3138,222000
13041,3,1995,781,890,2,0,2,800,2694,170000
13031,3,1995,691,807,2,0,2,773,3912,187500
9783,3,1996,821,955,2,0,2,422,2889,202000
11207,3,1997,802,709,2,1,2,618,4749,185000
19378,4,2005,1392,1070,2,1,2,402,2329,320000
14859,3,2006,1670,0,2,0,3,420,2198,240000
13128,4,2005,1074,990,2,0,2,462,2567,250000
10463,3,2005,901,900,2,0,3,461,2395,239900
13751,3,2005,1700,512,2,1,3,504,2831,309000
23257,3,2006,887,1134,2,0,2,564,3484,274725
13108,4,1994,2079,608,2,0,2,670,4196,270000
8076,3,1993,1169,0,2,0,2,758,4918,183500
7685,3,1993,697,804,2,0,2,675,3567,165600
9084,3,1998,955,677,2,0,2,716,4860,176500
3701,2,1987,1204,0,2,0,2,666,3810,130000
5306,2,1987,1064,703,2,1,2,736,4548,239000
6563,2,1985,1742,0,2,1,2,660,4185,275000
16023,3,2005,1414,1384,3,1,3,641,4355,457347
18062,5,2006,1528,1862,3,0,3,672,2267,545224
12292,4,2006,1102,1371,2,0,3,572,2112,356383
16056,4,2005,1992,876,3,0,3,517,3428,556581
12438,4,2006,1264,1312,2,0,3,758,3640,361919
16052,4,2006,1850,848,2,1,3,722,3910,535000
15922,4,2005,1390,1405,3,0,3,440,2829,401179
13682,3,2006,1426,1519,3,0,3,786,3387,438780
14762,2,1948,1547,720,2,0,2,539,3058,169000
34650,3,1955,1056,0,1,1,2,566,2370,145000
8147,2,2005,1714,0,2,1,2,582,2090,318000
11302,3,2005,1826,0,2,1,3,604,3717,319000
18261,3,2005,2000,0,2,1,3,482,2802,470000
14145,3,1984,1621,0,2,1,2,612,3372,202500
13837,4,1988,1377,806,2,0,3,564,4176,229000
16659,3,1977,1468,795,2,1,2,434,2265,235000
18800,3,1976,790,784,2,1,2,596,2130,190000
10464,2,1980,1102,0,1,1,2,541,3278,169000
10400,3,1988,1872,0,2,0,2,485,2550,241500
10530,4,1978,945,912,2,0,2,495,2130,188900
10240,3,1980,1686,0,2,1,2,528,2496,207500
16692,5,1978,1392,1392,3,1,2,484,2349,250000
11475,3,1975,811,741,2,1,2,462,2206,179900
9927,2,1976,1083,0,1,1,2,299,2192,172000
9512,3,2005,960,1358,2,1,2,280,1728,294323
10530,3,1975,1109,766,3,0,2,0,1716,184500
10140,3,1975,1074,0,1,1,2,576,1738,153500
10140,4,1976,832,832,2,0,2,543,2906,162900
10140,3,1974,1309,0,1,1,2,440,1617,181000
10000,3,1974,1103,0,2,0,2,440,2130,155000
15870,3,1969,1096,0,1,1,1,264,1470,138800
9353,3,1970,864,0,1,0,1,264,1524,116050
8125,3,1971,858,0,1,0,0,0,1890,88000
7200,3,1971,874,0,1,0,2,264,1890,97500
8773,2,2002,1419,0,2,1,2,264,1431,190000
2760,3,1973,525,567,1,0,2,264,1617,105500
2160,3,1973,765,600,1,0,2,288,1470,125500
1953,2,1973,483,504,1,0,1,440,2138,83000
1890,3,1972,494,536,1,0,1,300,2330,116000
1680,3,1971,672,546,1,0,0,288,1764,91500
1680,3,1972,672,546,1,0,1,319,2110,118000
1680,2,1972,483,465,1,0,1,460,2311,89000
1680,3,1972,525,567,1,0,1,770,3960,108000
1680,2,1972,483,504,1,0,1,831,4327,94500
4043,2,1975,1069,0,2,0,2,840,3845,146300
7514,3,1967,1387,0,1,1,1,880,3236,145000
7838,3,1967,900,0,1,1,1,850,4152,123000
2280,2,1976,1055,0,2,1,1,874,3461,137500
2179,3,1976,855,601,2,0,2,1085,3736,144000
16737,3,2004,1980,0,2,1,3,772,3683,315000
16387,4,2006,1738,851,2,1,3,853,3534,412083
16259,4,2006,1249,1347,3,0,3,691,3569,342643
16163,2,2004,1618,0,2,0,3,670,3296,252000
13891,2,2006,2076,0,2,1,3,878,3128,465000
12228,4,2006,1740,0,2,0,3,521,3697,293000
14780,2,2005,1868,0,2,1,3,736,3499,415000
16033,3,2004,1850,0,2,1,3,575,3462,326000
14215,4,2005,1158,1218,3,0,3,672,3443,325300
13418,4,2004,1132,1320,3,0,3,784,3882,309000
13975,4,2005,1117,1089,2,0,3,708,3840,300000
10240,3,2005,1038,1060,2,0,3,753,3055,275500
9942,3,2005,1625,466,2,1,2,925,3584,338500
11924,4,2005,1182,1142,3,1,3,816,3560,345000
12867,3,2005,1209,1044,2,0,2,874,3584,344133
10672,4,2006,1054,1335,2,0,3,706,4576,298236
11643,4,2005,1544,814,2,1,3,736,2962,329900
12378,3,2003,1944,0,2,1,3,746,3334,360000
11065,3,2006,1120,850,2,0,3,484,2728,281000
13758,2,2005,1792,0,2,1,3,556,3125,372397
14828,2,2004,1780,0,2,1,3,474,2736,378000
11846,2,2003,1792,0,2,1,3,474,2736,374000
20431,4,2005,1848,880,2,1,3,899,3372,437154
10927,3,2005,1058,846,2,1,2,575,3332,275000
13215,3,2004,1426,488,2,1,3,478,2810,279000
7052,2,2005,1364,0,2,1,2,397,2632,185850
5911,2,2005,1565,0,2,1,2,390,2184,282500
6955,2,2005,1368,0,2,0,2,440,2230,202500
6792,2,2005,1368,0,2,0,2,426,2150,202665
7740,1,2006,1686,0,2,1,3,660,2742,332200
6373,2,2006,1666,0,2,1,2,427,2652,310090
3136,2,2003,1405,0,2,0,2,429,2184,171750
10237,3,2005,1316,0,2,0,2,632,3425,169990
10237,3,2005,728,728,2,0,2,440,2230,170440
10237,3,2006,738,754,2,0,2,437,2584,169985
17104,3,2006,664,832,2,1,2,420,2931,179665
14054,4,2006,879,984,2,0,3,400,2729,219210
11660,3,2006,1326,0,2,0,2,398,2879,174190
15578,3,2006,728,728,2,0,2,398,2789,172785
11631,4,2004,1052,1321,2,0,3,388,2913,258000
9073,3,2006,738,754,2,0,2,438,2496,185101
3087,2,2006,1364,0,2,1,2,440,2284,210250
3196,2,2003,1557,0,2,0,2,440,2868,234000
3196,2,2003,1456,0,2,0,2,648,3087,215000
2938,2,2002,1511,0,2,1,2,648,2856,246990
3072,2,2004,1414,0,2,0,2,372,2570,178740
3072,2,2004,1548,0,2,1,2,393,2292,225000
3010,2,2005,1248,0,2,0,2,403,2121,167240
3010,2,2005,1142,0,2,0,2,433,2446,156820
3013,2,2005,1506,0,2,0,2,504,3342,213490
3982,1,2006,1567,0,2,1,3,393,2292,264561
4045,2,2006,1500,0,2,1,3,460,2617,246578
21930,4,2005,734,1104,2,0,2,431,2871,192140
7861,3,2002,807,702,2,1,2,431,2816,183200
9056,3,2004,707,707,2,0,2,472,2630,178000
9171,3,2004,848,750,2,0,2,617,3357,201490
11194,3,2000,1454,482,2,0,2,429,3266,230500
7875,3,2003,807,702,2,0,2,870,3788,180000
8121,3,2000,953,711,2,0,2,885,3020,172400
8658,3,2000,1008,881,2,0,2,768,3394,215000
11214,4,1998,956,930,2,0,2,807,5557,199900
10852,3,2000,959,712,2,1,2,774,4395,173000
12104,4,2006,1082,1240,3,0,3,592,3010,287602
8738,4,1999,1005,1286,2,0,2,420,3404,230000
9452,3,1997,1407,985,2,1,3,725,4068,348000
9660,3,1998,1079,897,2,1,3,959,5233,286000
9545,3,2000,1205,1029,2,1,3,803,3784,300000
35760,4,1995,1831,1796,3,1,3,844,3691,625000
9233,4,2000,1540,1315,2,1,3,704,4085,405000
12011,3,1998,1086,838,2,1,2,760,3064,280000
12090,4,1998,1165,1098,2,0,2,928,3340,258000
10019,4,1995,1358,1368,2,0,3,1134,4174,350000
17242,4,1993,1933,1567,3,1,3,500,3320,584500
10236,4,1994,1305,1189,2,1,3,834,3232,321000
10120,4,1994,1203,1323,2,1,3,510,3008,290000
12585,3,1993,1565,1234,2,1,3,584,2556,315000
12447,3,2005,1116,848,2,0,2,792,4676,252000
15218,2,2006,1670,0,2,1,3,776,2978,336820
20896,1,2005,2097,0,1,1,3,1053,3034,423000
10182,3,2006,1660,0,2,1,2,615,2309,290000
8688,3,2005,1616,0,2,0,3,615,2574,232000
10936,3,2006,1504,0,2,0,2,614,2346,199000
8640,2,2006,1278,0,2,0,2,572,2524,198600
13162,3,2006,2036,604,3,1,3,453,2523,405749
11216,3,2006,1489,0,2,0,2,572,2594,232600
10728,3,2006,1095,844,2,0,3,0,2284,266000
8125,3,2005,756,797,2,0,2,612,2800,186500
8125,3,2005,858,858,2,0,2,0,2262,200825
8125,3,2006,778,798,2,0,2,484,2282,197000
7200,2,2006,1262,0,2,0,2,576,2316,185000
7500,3,2005,1266,0,2,0,2,462,2577,176000
7200,2,2006,1301,0,2,1,2,449,2369,187750
7733,3,2005,1142,0,1,0,0,688,2778,139500
11024,3,2005,1400,0,2,0,2,484,2364,186800
13072,3,2005,1131,0,1,0,0,462,2567,132000
13072,3,2005,1141,0,1,0,2,542,2796,142500
13072,3,2004,1158,0,1,1,2,484,2434,158000
7800,3,2005,891,795,2,0,2,472,1956,184000
7632,3,2005,831,754,2,0,2,384,2112,184900
8304,3,1997,941,896,2,0,2,300,1793,187000
7153,3,1992,810,793,2,0,2,624,1976,175900
9370,3,1992,844,887,2,1,2,504,3456,248500
7175,2,1990,1398,0,2,1,2,528,1654,172000
7175,2,1991,1217,0,2,0,2,576,2075,151000
9019,3,1994,636,684,2,0,2,492,1718,150000
8900,2,1966,1056,0,1,1,1,310,1968,107000
7800,3,1965,965,0,1,1,1,294,1791,119900
9100,3,1962,988,0,1,1,2,484,1850,129500
9100,6,1963,1728,0,2,1,2,308,2048,125000
8927,4,1977,1286,368,2,0,2,288,1870,119500
9240,2,1962,1211,0,1,0,2,0,1824,144000
8471,3,1977,1212,0,1,1,2,288,2148,151000
9308,3,1965,984,0,1,0,1,288,1853,126000
8450,3,1968,909,0,1,0,1,550,4394,116000
8638,2,1963,925,0,1,1,2,462,3705,133500
13052,3,1965,1024,0,1,0,1,888,4160,120875
13526,3,1965,935,0,1,1,1,796,3858,137000
8020,3,1964,912,0,1,0,0,590,3390,124000
6993,3,1961,1236,0,1,0,1,757,3248,135000
8789,3,1967,941,0,1,0,1,588,2286,129200
14330,3,1974,2151,495,2,1,2,550,2494,260000
16059,4,1991,1301,1116,2,0,2,480,1720,260000
11025,3,1992,1520,1306,2,1,3,480,1743,334000
14541,5,1993,1352,1168,2,1,3,480,1743,310000
13346,4,1992,1166,1129,2,1,2,480,1720,268000
12461,2,1994,1624,0,2,1,3,440,2280,262000
3628,1,2004,1143,0,1,0,2,506,2143,176400
3316,1,2005,1247,0,1,1,2,490,2055,197000
3180,2,2005,520,600,2,0,2,496,1610,151000
2544,2,2005,520,623,2,0,2,434,2263,147400
2544,2,2005,520,623,2,0,2,564,3136,149900
3180,2,2005,520,600,2,0,2,481,2988,144152
2998,2,2000,768,756,2,0,2,546,2416,166000
3735,3,1999,713,739,2,1,2,484,2470,183900
2651,3,2000,673,709,2,1,2,484,2072,165000
4447,2,2003,530,550,2,0,2,484,2452,139000
8314,3,1997,854,840,2,0,1,484,2452,200000
7180,3,2001,1568,0,2,0,2,894,3684,221000
9549,2,1995,1494,0,1,1,2,501,2346,270000
11250,3,1977,1208,0,1,1,2,487,2490,165000
3760,1,1980,1235,0,1,1,2,508,3724,214000
3640,1,1980,1036,0,1,1,2,776,2124,188000
3874,1,1980,1226,0,1,1,2,619,3708,190000
3876,1,1978,1226,0,1,1,2,484,2522,170000
50271,0,1981,1842,0,0,2,3,477,2668,385000
13110,2,1972,1193,0,2,1,2,528,2328,146500
10192,4,1968,1222,698,3,0,2,384,1960,170000
20781,3,1968,2156,0,2,0,2,504,2102,262500
11700,3,1968,708,708,2,0,2,530,2670,179900
11029,4,1968,1512,1142,2,1,2,504,1952,250000
10400,4,1972,1012,778,1,1,2,288,2104,165150
10140,3,1967,1334,0,2,1,2,326,1731,164500
9600,3,1969,1164,0,1,0,2,264,2102,140000
9750,3,1967,980,0,2,0,1,568,2282,135500
9600,3,1968,1051,0,1,1,2,884,2064,142000
8640,4,1968,884,886,1,1,2,495,2818,155000
9360,2,1968,976,0,1,1,2,368,2100,157500
8400,3,1968,1052,0,1,1,1,624,1728,138500
8400,3,1968,898,0,1,1,1,588,3338,140000
9759,3,1966,1051,0,1,1,1,299,2752,124400
9600,3,1967,1141,0,1,1,1,461,2502,158000
9230,1,1965,1200,0,1,1,2,430,2496,146000
14803,4,1971,1097,896,2,0,2,480,2160,190000
10659,3,1961,1050,0,1,1,1,264,1683,136500
9100,3,1958,864,0,1,1,2,750,2061,129900
8393,4,1959,1712,0,2,0,2,286,2496,145000
8800,3,1965,1565,0,2,1,1,240,1632,185900
8800,3,1964,1251,0,1,1,1,275,2016,160000
10368,3,1964,1488,0,1,1,2,273,1981,167000
9350,4,1964,720,720,1,0,2,305,1977,157500
10382,2,1958,1095,0,1,1,1,0,1309,140000
8973,3,1958,1053,0,1,0,2,528,1347,150000
10800,3,1960,1248,0,1,1,1,576,1756,151500
8550,2,1934,816,0,1,1,1,441,2684,129800
11425,2,1954,1008,0,1,0,1,240,3068,137000
9724,2,1947,1043,0,1,0,1,280,2272,137000
4712,3,1946,774,456,1,1,1,528,4272,121600
5900,2,1923,869,0,1,0,0,240,2384,85500
5825,1,1926,747,0,1,0,2,234,2432,79900
7438,3,1908,936,316,1,0,2,240,1872,127000
9600,3,1961,1433,0,1,1,2,506,3168,161000
10858,2,1952,1624,0,1,1,1,441,2492,146500
9600,3,1951,1216,0,1,1,1,480,2470,135000
10680,4,1951,2136,0,2,0,2,487,3081,137900
9490,3,1941,958,620,1,1,1,286,2064,133000
9462,3,1949,1024,704,1,0,1,795,4080,137000
9888,2,1954,936,0,1,0,1,430,2016,121000
8917,4,1967,1584,0,2,0,2,540,2296,119000
12700,3,1964,1246,0,1,1,2,796,2288,172000
8500,2,1961,1235,0,1,0,2,331,2543,98600
14200,4,1966,1216,941,2,0,2,292,2766,226000
9000,2,1954,1128,0,1,0,1,488,2457,118000
25419,4,1918,1360,1360,2,1,2,300,2428,235000
9723,2,1963,1008,0,1,0,2,299,2184,135000
7728,3,1962,1190,0,1,1,2,353,2248,132500
8163,3,1959,1144,0,1,1,1,447,2306,143000
8400,3,1957,1364,0,1,0,1,600,1886,132000
11600,3,1960,1383,0,1,0,1,286,2100,145250
9610,3,1958,1336,0,1,0,2,451,2742,162000
10000,3,1956,1370,0,1,1,1,280,2016,148000
14850,2,1957,1092,0,1,1,1,400,1791,141000
10152,3,1956,1124,0,1,1,1,684,1446,153000
10011,2,1957,1236,0,1,0,1,319,2010,134450
7032,2,1979,943,0,1,1,2,300,2112,135960
8092,3,1954,1050,0,1,1,1,270,1768,156000
11310,2,1954,1375,0,1,0,2,791,2968,140000
12778,2,1952,1008,0,1,1,1,896,2399,139500
10170,2,1951,1575,0,1,0,2,1008,4811,155000
7700,3,1956,1145,0,1,0,2,649,2096,127000
11050,2,1956,1005,0,1,0,1,398,1927,133500
13600,3,1955,1056,0,1,1,1,371,1426,125000
15428,2,1951,884,0,1,1,1,326,1666,142000
21299,3,1941,2039,0,1,1,3,326,2146,167000
13300,2,1956,1384,0,1,1,2,660,1430,159000
22136,5,1925,1392,1248,2,2,3,280,1168,180000
7500,3,1947,900,412,1,0,2,720,2250,127000
7000,2,1924,865,445,2,0,1,528,2258,112000
10410,2,1930,713,0,1,0,1,648,2837,99800
5400,2,1954,833,0,1,0,1,936,1886,117000
5400,2,1921,1073,0,1,0,1,520,3368,108480
10914,2,1929,715,0,1,0,2,566,2262,68000
7008,1,1900,448,272,1,0,1,440,2412,86900
10800,2,1920,1130,0,1,1,2,484,2110,120000
7200,3,1915,774,821,2,0,2,294,2229,155500
